no,space_name,class,is_parking,matched_keywords,n_rows,area_sum_m2
423,공장(물탱크실),비공조,N,물탱|물탱크|탱크,349,17672.1
424,"물탱크실,기계실",비공조,N,기계실|기계|물탱|물탱크|탱크,345,21306.0
425,"공장(사무실,화장실)",비공조,N,화장실,344,56940.8
426,"관리사무소,방재실,mdf실",비공조,N,mdf|방재실,343,68941.7
427,곤충사육장,비공조,N,곤충사육,339,75457.4
428,옥탑계단실,비공조,N,계단|계단실|옥탑,337,5836.4
429,가스실,비공조,N,가스실,337,9072.4
430,공장(변전실),비공조,N,변전|전실,337,63067.8
431,연초건조실,비공조,N,건조실,337,5396.5
432,"관리사무소,mdf실,방재실",비공조,N,mdf|방재실,335,70206.5
433,기계실/전기실,비공조,N,기계실|기계|전기실|전기,334,175608.8
434,"펌프실,전기실",비공조,N,전기실|전기|펌프,334,90063.0
435,펌프장,비공조,N,펌프,333,49209.5
436,"주차장,전기실",비공조,Y,주차|주차장|전기실|전기,333,479319.4
437,"계단실,elev.기계실(연면적제외)",비공조,N,계단|계단실|elev|기계실|기계|연면적제외|면적제외,332,15219.2
438,"계단실,ev실",비공조,N,계단|계단실,332,9916.2
439,동물및식물관련시설(가축용창고),비공조,N,가축,332,33748.6
440,"주차장,펌프실",비공조,Y,주차|주차장|펌프,331,227427.6
441,제1종근린생활시설(계단실),비공조,N,계단|계단실,331,7802.7
442,피로티(주차장),비공조,Y,주차|주차장|피로티,329,15155.3
443,창고/화장실,비공조,N,화장실,329,9819.3
444,"물탱크실,연면적제외",비공조,N,물탱|물탱크|탱크|연면적제외|면적제외,326,5653.7
445,숙박시설(보일러실),비공조,N,보일러,326,14875.0
446,"창고,퇴비사",비공조,N,퇴비사,326,22658.1
447,"옥탑,계단실(연면적제외)",비공조,N,계단|계단실|옥탑|연면적제외|면적제외,325,4673.9
448,지하주차장2,비공조,Y,주차|주차장,325,1011376.6
449,양계,비공조,N,양계,324,149212.5
450,가축사육시설,비공조,N,축사|가축,324,27954.7
451,승강기실,비공조,N,승강기,323,4582.8
452,대피소보일러실,비공조,N,보일러|대피소,323,23085.3
453,소방차고,비공조,Y,차고|소방,322,34115.3
454,농업생산시설(축사),비공조,N,축사|농업생산,321,41473.9
455,잎담배공동건조장,비공조,N,건조장,321,161820.3
456,"동,식물관련시설(축사)",비공조,N,축사,320,140133.2
457,"elev,계단실",비공조,N,계단|계단실|elev,319,13759.9
458,지하주차장1,비공조,Y,주차|주차장,318,947753.7
459,연면적제외임,비공조,N,연면적제외|면적제외,317,3287.8
460,연면적제외(물탱크실),비공조,N,물탱|물탱크|탱크|연면적제외|면적제외,317,3614.4
461,도시형생활주택(단지형다세대주택)-계단실,비공조,N,계단|계단실,317,4183.1
462,기전실,비공조,N,기전|전실,316,115825.5
463,지하주출입구연결통로,비공조,N,통로,315,34163.0
464,동.식물관련시설(축사(돈사)),비공조,N,축사|돈사,315,144191.8
465,창고및차고,비공조,Y,차고,314,24057.7
466,엘리베이터기계실,비공조,N,엘리베이터|기계실|기계,313,13441.5
467,하수처리시설,비공조,N,하수처리,311,104698.0
468,계단실및창고,비공조,N,계단|계단실,311,10356.0
469,"다가구주택(계단실,elev)",비공조,N,계단|계단실|elev,310,5655.5
470,사무소(계단실),비공조,N,계단|계단실,309,4847.1
471,옥탑(계단실),비공조,N,계단|계단실|옥탑,308,5171.3
472,기계실(면적제외),비공조,N,기계실|기계|면적제외,307,8028.4
473,지하주차장#3,비공조,Y,주차|주차장,307,750539.3
474,창고(건조장),비공조,N,건조장,307,26906.4
475,열교환기실,비공조,N,열교환|열교|환기,306,48488.1
476,주차,비공조,Y,주차,305,36937.1
477,동물및식물관련시설(계사),비공조,N,계사,305,136828.0
478,"대피소,주차장",비공조,Y,주차|주차장|대피소,304,324423.8
479,판매시설(주차장),비공조,Y,주차|주차장,303,1253353.6
480,종묘배양장,비공조,N,종묘배양,302,95616.1
481,농업생산시설(창고),비공조,N,농업생산,302,10399.4
482,계단실/물탱크실(연면적제외),비공조,N,계단|계단실|물탱|물탱크|탱크|연면적제외|면적제외,301,9520.5
483,"기계실,발전기실",비공조,N,기계실|기계|전기실|전기|발전,300,64961.1
484,"교실,화장실",비공조,N,화장실,299,255353.7
485,다가구주택(보일러실),비공조,N,보일러,297,4633.4
486,"헛간,변소",비공조,N,변소|헛간,297,5658.7
487,"창고,기계실",비공조,N,기계실|기계,296,76414.3
488,"계단탑(층수,면적제외)",비공조,N,계단|계단탑|면적제외,295,7066.6
489,"창고,차고",비공조,Y,차고,293,24899.9
490,단독주택(연면적제외),비공조,N,연면적제외|면적제외,292,5116.5
491,제2종근린생활시설(농기계수리점),비공조,N,기계,292,57886.0
492,부화장,비공조,N,부화장,291,180822.3
493,carlift,비공조,N,lift,290,9282.8
494,"계단실,ev",비공조,N,계단|계단실,289,7650.7
495,계단실및홀,비공조,N,계단|계단실,288,16278.0
496,지하주차장(1),비공조,Y,주차|주차장,288,769028.4
497,양봉,비공조,N,양봉,288,44100.6
498,"창고,주차장",비공조,Y,주차|주차장,287,115868.7
499,차량용승강기,비공조,N,승강기,286,8779.9
500,"샤워실,화장실",비공조,N,화장실|샤워실,285,15804.2
501,계단실및기계실(연면적제외),비공조,N,계단|계단실|기계실|기계|연면적제외|면적제외,284,7408.9
502,복도.계단.e/v,비공조,N,계단|e/v|복도,284,23221.1
503,동.식물관련시설(축사-돈사),비공조,N,축사|돈사,284,147594.9
504,elev,비공조,N,elev,283,10109.0
505,계단실및기계실,비공조,N,계단|계단실|기계실|기계,282,12500.8
506,"다가구주택(주차장,계단실)",비공조,Y,계단|계단실|주차|주차장,282,7785.9
507,저압수전실,비공조,N,수전실|수전|전실,280,2100.2
508,창고(화장실),비공조,N,화장실,279,7303.5
509,분뇨및쓰레기처리시설(고물상),비공조,N,분뇨,279,33440.1
510,축사(기존),비공조,N,축사,279,46501.7
511,운전실,비공조,N,전실,279,20806.3
512,교실및화장실,비공조,N,화장실,279,210523.3
513,지하주차장#4,비공조,Y,주차|주차장,277,663443.4
514,교육연구시설(기계실),비공조,N,기계실|기계,277,59501.1
515,창고(농기계보관창고),비공조,N,기계|농기계보관,277,47558.2
516,농산물건조장,비공조,N,건조장,276,23511.0
517,동식물관련시설(우사),비공조,N,우사,276,167168.6
518,해태건조장,비공조,N,건조장,274,38584.8
519,동.식물관련시설(양계사),비공조,N,계사|양계,274,204091.6
520,다가구주택(연면적제외),비공조,N,연면적제외|면적제외,273,4559.0
521,"계단실,elev,홀",비공조,N,계단|계단실|elev,273,24398.2
522,단독주택(다가구주택(다락(연면적제외))),비공조,N,연면적제외|면적제외,273,23255.8
523,축사(말소),비공조,N,축사,272,38592.9
524,옥탑(바닥면적제외),비공조,N,옥탑|면적제외,271,6575.1
525,단독주택(다락-연면적제외),비공조,N,연면적제외|면적제외,270,9990.8
526,동.식물관련시설(기계실),비공조,N,기계실|기계,270,11049.1
527,물탱크(면적제외),비공조,N,물탱|물탱크|탱크|면적제외,269,4142.1
528,계단탑(바닥면적제외),비공조,N,계단|계단탑|면적제외,269,5713.2
529,발전시설(발전소),비공조,N,발전,269,189592.6
530,창고.보일러실,비공조,N,보일러,269,17351.5
531,mdf,비공조,N,mdf,268,7770.2
532,복도계단,비공조,N,계단|도계|복도,267,17239.2
533,단독주택(계단),비공조,N,계단,267,2072.9
534,"코아,현관,복도",비공조,N,복도,266,24444.5
535,부속계단실,비공조,N,계단|계단실,266,3550.4
536,계단실및elev,비공조,N,계단|계단실|elev,265,5658.1
537,축사(사료창고),비공조,N,축사,265,35795.7
538,"계단실,엘리베이터기계실(연면적제외)",비공조,N,계단|계단실|엘리베이터|기계실|기계|연면적제외|면적제외,263,11682.1
539,부속차고,비공조,Y,차고,263,12753.0
540,제1종근린생활시설(소매점-화장실),비공조,N,화장실,262,2929.0
541,제2종근린생활시설(제조업소-화장실),비공조,N,화장실,262,1990.5
542,"계단실,elev실(연면적제외)",비공조,N,계단|계단실|elev|연면적제외|면적제외,261,6764.0
543,승강기기계실(연면적제외),비공조,N,승강기|기계실|기계|연면적제외|면적제외,260,13138.9
544,계단및복도,비공조,N,계단|복도,260,20273.5
545,창고(건조실),비공조,N,건조실,260,7573.7
546,기계실및전기실,비공조,N,기계실|기계|전기실|전기,259,102588.1
547,"기계,전기,발전기실",비공조,N,기계|전기실|전기|발전,259,131851.1
548,지하주차장(2),비공조,Y,주차|주차장,259,974782.3
549,교육연구시설(화장실),비공조,N,화장실,258,12772.0
550,"계단실,ev홀",비공조,N,계단|계단실,258,15552.8
551,여관(주차장),비공조,Y,주차|주차장,258,70200.4
552,소방펌프실,비공조,N,펌프|소방,256,14521.7
553,야적장,비공조,N,야적장|야적,256,89893.5
554,돈분건조장,비공조,N,건조장,256,69274.6
555,창고(곶감건조장),비공조,N,건조장,256,17698.2
556,주차장및기계실,비공조,Y,주차|주차장|기계실|기계,255,233683.7
557,화장실.창고,비공조,N,화장실,255,2572.5
558,작물재배사(버섯재배사),비공조,N,버섯재배|작물재배,255,62487.1
559,다가구(계단실),비공조,N,계단|계단실,255,3547.5
560,"기계실,펌프실",비공조,N,기계실|기계|펌프,254,39553.6
561,공동주택(아파트(계단실)),비공조,N,계단|계단실,254,18574.7
562,"전기,발전기실",비공조,N,전기실|전기|발전,253,54438.2
563,"계단실,휀룸(연면적제외)",비공조,N,계단|계단실|휀|연면적제외|면적제외,251,17697.7
564,"관리실,계단실",비공조,N,계단|계단실,251,11925.5
565,축사(축분장),비공조,N,축사,251,50965.8
566,"퇴비사,창고",비공조,N,퇴비사,251,37719.8
567,판매시설(멀티미디어문화컨텐츠설비제공업소),비공조,N,설비,250,59593.9
568,단독주택(다가구-계단실),비공조,N,계단|계단실,250,3953.1
569,기타분뇨쓰레기처리시설,비공조,N,분뇨,249,90140.6
570,하수처리장,비공조,N,하수처리|처리장,249,61815.3
571,동물및식물관련시설(돈사),비공조,N,돈사,249,96188.5
572,축사(염소),비공조,N,축사,248,58657.5
573,동·식물관련시설(축사),비공조,N,축사,248,118377.9
574,공동변소,비공조,N,변소,247,3891.4
575,차고및창고,비공조,Y,차고,247,17896.7
576,지하실(대피소),비공조,N,대피소,246,72252.0
577,"차고,창고",비공조,Y,차고,246,18567.2
578,단독주택(다가구주택:다락)(연면적제외),비공조,N,연면적제외|면적제외,246,21021.9
579,식물관련시설(버섯재배사),비공조,N,버섯재배,246,64371.8
580,"우사,퇴비사",비공조,N,우사|퇴비사,246,149474.0
581,발전시설,비공조,N,발전,245,86764.0
582,축사(톱밥우사),비공조,N,축사|우사,245,84654.9
583,물탱크실(연면적제외임),비공조,N,물탱|물탱크|탱크|연면적제외|면적제외,243,2642.1
584,계단실/화장실,비공조,N,계단|계단실|화장실,243,8782.6
585,일반공장(기계실),비공조,N,기계실|기계,242,34558.7
586,계단실.물탱크실,비공조,N,계단|계단실|물탱|물탱크|탱크,242,6301.6
587,"계단실,e.v실",비공조,N,계단|계단실|e.v,242,5752.9
588,정화조,비공조,N,정화조|정화,241,21905.9
589,"펌프실,계단실",비공조,N,계단|계단실|펌프,240,12406.9
590,"계단실,보일러실",비공조,N,계단|계단실|보일러,239,7590.1
591,창고시설(화장실),비공조,N,화장실,239,2822.2
592,계단실.물탱크실(연면적제외),비공조,N,계단|계단실|물탱|물탱크|탱크|연면적제외|면적제외,238,5487.0
593,"계단실(면적,층수제외)",비공조,N,계단|계단실,238,3690.1
594,동.식물관련시설(외부통로),비공조,N,통로,238,48969.1
595,"근린생활시설,주차장",비공조,Y,주차|주차장,237,212245.8
596,분뇨및쓰레기처리시설(폐기물처리시설및폐기물감량화시설),비공조,N,분뇨,237,86672.5
597,연면적제외(계단실),비공조,N,계단|계단실|연면적제외|면적제외,236,2970.1
598,"계단실,e/v기계실(연면적제외)",비공조,N,계단|계단실|e/v|기계실|기계|연면적제외|면적제외,236,16330.0
599,마사,비공조,N,마사,236,76502.6
600,축사및관리사,비공조,N,축사,236,47528.7
601,전기기계실,비공조,N,기계실|기계|전기,235,82323.4
602,부속(헛간),비공조,N,헛간,235,4878.8
603,주유소(케노피),비공조,N,케노피,234,23861.7
604,축사(양계장),비공조,N,축사|양계,234,131069.9
605,"계단실,승강기,홀,복도,화장실",비공조,N,계단|계단실|승강기|화장실|복도,233,138627.9
606,분뇨및쓰레기처리시설(폐기물처리시설),비공조,N,분뇨,233,76289.7
607,사무실/화장실,비공조,N,화장실,232,21332.5
608,곤충사육시설,비공조,N,곤충사육,232,58497.5
609,옥외승강기,비공조,N,승강기|옥외,230,2888.6
610,엘리베이터홀,비공조,N,엘리베이터,230,8281.5
611,승강기홀,비공조,N,승강기,229,14063.1
612,화장실및샤워실,비공조,N,화장실|샤워실,229,8605.6
613,"창고,헛간",비공조,N,헛간,229,8301.9
614,다세대주택(계단실(연면적제외)),비공조,N,계단|계단실|연면적제외|면적제외,228,2890.0
615,여관(보일러실),비공조,N,보일러,228,13649.6
616,"복도,계단실,화장실",비공조,N,계단|계단실|화장실|복도,228,42332.1
617,보일러실및대피실,비공조,N,보일러|대피실,227,13221.4
618,"홀,복도",비공조,N,복도,227,63401.9
619,엠디에프실,비공조,N,엠디에프,226,5404.5
620,동.식물관련시설(작물재배사(버섯재배사)),비공조,N,버섯재배|작물재배,226,60915.5
621,단독주택(단독주택(주차장)),비공조,Y,주차|주차장,225,10292.0
622,"화장실,보일러실",비공조,N,보일러|화장실,225,3229.4
623,퇴비사(건축면적제외),비공조,N,퇴비사|면적제외,225,38323.3
624,동물및식물관련시설(축사(창고)),비공조,N,축사,225,18342.9
625,지상주차장,비공조,Y,주차|주차장,224,187157.6
626,계단.승강기,비공조,N,계단|승강기,223,21323.8
627,축사-우사,비공조,N,축사|우사,223,108592.4
628,곡물건조장,비공조,N,건조장,223,15960.8
629,농기계수리센타,비공조,N,기계,223,30954.5
630,근린생활시설(계단실),비공조,N,계단|계단실,222,7507.9
631,부속사(퇴비사),비공조,N,퇴비사,222,5457.2
632,비상계단,비공조,N,계단,221,5685.6
633,"계단탑,승강기탑(연면적제외)",비공조,N,계단|계단탑|승강기|연면적제외|면적제외,221,7269.2
634,"계단,엘리베이터",비공조,N,계단|엘리베이터,221,15552.2
